"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2021-08-08","96","-1.03","5.97","Grisham, Trent",663757,664199,"field_out","hit_into_play",,,,,8,"Trent Grisham lines out sharply to shortstop Jake Hager.","R","L","R","SD","ARI","X",6,"line_drive",3,2,2021,"-0.69","1.3","0","1.57",,,,0,8,"Bot",115.52,120.12,,,608348,,,4.270078458035392,-139.49687900283638,-8.970581970661467,-9.917756821856488,31.130756737571623,-13.391118619894428,"3.32","1.51",203,"100.7",9,"95.9",2167,"6.3",633051,664199,608348,572233,642165,656403,606993,656976,606466,594777,"54.18",0.7,0.639,"0",1,0,0,4,56,7,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Standard",204,"-0.005","-0.318"
"FF","2021-08-07","90","1.85","5.58","Grisham, Trent",663757,656457,"single","hit_into_play",,,,,4,"Trent Grisham singles on a line drive to left fielder David Peralta.","R","L","L","SD","ARI","X",7,"line_drive",1,0,2021,"0.29","1.18","-0.66","2.36",,,,0,7,"Bot",53.24,103.87,,,662139,,,-6.771676336059317,-130.85522608904168,-4.4823348610642135,4.744926835138678,27.63767311846782,-17.83443760348313,"3.32","1.51",217,"92.8",13,"89.2",1972,"5.9",632988,656457,662139,572233,642165,452678,605113,444482,656976,594777,"54.64",0.931,0.913,"0.9",1,1,0,4,50,2,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",145,"0.057","0.365"
"SI","2021-08-06","93.2","-1.57","5.37","Grisham, Trent",663757,676840,"single","hit_into_play",,,,,5,"Trent Grisham singles on a sharp line drive to right fielder Kole Calhoun.","R","L","R","SD","ARI","X",9,"line_drive",2,0,2021,"-1.49","0.42","-0.04","2.63",,,,0,6,"Bot",178.1,90.3,,,608348,,,7.047891727808701,-135.56381037930564,-2.1982939371794323,-19.866242985546428,28.66299573802593,-26.694008851035914,"3.32","1.51",190,"109.4",11,"91.6",2070,"5.3",633008,676840,608348,572233,606993,452678,605113,656976,606466,594777,"55.22",0.926,0.942,"0.9",1,1,0,5,55,3,"Sinker",5,8,5,8,8,5,5,8,"Standard","Standard",247,"0.046","0.295"
"SI","2021-08-06","94.5","-1.7","5.15","Grisham, Trent",663757,664092,"field_out","hit_into_play",,,,,6,"Trent Grisham lines out to left fielder Pavin Smith.","R","L","R","SD","ARI","X",7,"line_drive",0,0,2021,"-1.24","0.57","0.59","2.29",,,543592,0,8,"Bot",74.76,109.91,,,608348,,,8.716034217685332,-137.2749233245297,-2.9925434990192157,-17.663510076696372,30.804257264320132,-24.548796361991116,"3.32","1.51",258,"81",29,"94.2",1939,"6.2",633008,664092,608348,572233,642165,452678,605113,656976,606466,594777,"54.29",0.109,0.115,"0",1,0,0,3,70,1,"Sinker",5,8,5,8,8,5,5,8,"Standard","Standard",241,"-0.043","-0.388"
"FS","2021-08-04","86.4","-1.13","6.2","Grisham, Trent",663757,593423,"double","hit_into_play",,,,,5,"Trent Grisham doubles (15) on a sharp line drive to right fielder Ramon Laureano.   Eric Hosmer scores.  Jurickson Profar out at home on the throw, right fielder Ramon Laureano to second baseman Josh Harrison to catcher Sean Murphy.","R","L","R","OAK","SD","X",9,"line_drive",3,2,2021,"-0.71","0.32","-0.11","2.14",,543333,595777,1,4,"Top",135,55.52,,,669221,,,3.859502529740242,-125.96263895246364,-4.23123036129178,-8.277815543427813,21.76293235423035,-28.127742635660336,"3.32","1.51",396,"102",22,"86.8",1444,"6.1",633010,593423,669221,621566,543281,656305,462101,592192,516782,657656,"54.37",0.563,0.781,"1.25",1,1,1,6,29,7,"Split-Finger",1,1,1,1,2,1,2,1,"Standard","Standard",223,"-0.068","1.336"
"FF","2021-08-04","88.1","1.62","6.44","Grisham, Trent",663757,605177,"field_out","hit_into_play",,,,,4,"Trent Grisham bunt grounds out, pitcher Andrew Chafin to first baseman Matt Olson.","R","L","L","OAK","SD","X",1,"ground_ball",1,1,2021,"0.77","1.19","-0.42","2.22",,,,0,7,"Top",130.78,185.02,,,669221,,,-6.59877572336724,-127.95466345907847,-6.635475912555506,9.829972082606336,27.86150337967643,-17.87616918649855,"3.32","1.51",1,"65.7",-61,"88.6",1999,"6.8",633010,605177,669221,621566,543281,656305,462101,592192,516782,657656,"53.69",0.234,0.211,"0",1,0,0,2,49,3,"4-Seam Fastball",1,3,3,1,3,1,3,1,"Standard","Standard",144,"0.014","0.052"
"SI","2021-08-03","90.8","3.02","5.56","Grisham, Trent",663757,640455,"single","hit_into_play",,,,,6,"Trent Grisham singles on a sharp line drive to right fielder Ramon Laureano.","R","L","L","OAK","SD","X",9,"line_drive",0,1,2021,"1.03","1.06","0.38","2.48",,,,0,4,"Top",195.54,109.44,,,543228,,,-8.93690890443616,-131.9772135832434,-4.121280175679211,13.923561691915562,27.98954085795273,-19.021498115803507,"3.32","1.51",164,"108.4",8,"92.1",2028,"7.1",633022,640455,543228,621566,543281,656305,462101,592192,516782,657656,"53.4",0.749,0.704,"0.9",1,1,0,4,30,2,"Sinker",0,4,4,0,4,0,4,0,"Standard","Standard",142,"-0.013","0.441"
"FF","2021-08-03","92.4","-2.94","5.69","Grisham, Trent",663757,605525,"field_out","hit_into_play",,,,,4,"Trent Grisham flies out sharply to center fielder Starling Marte.   Eric Hosmer to 3rd.","R","L","R","OAK","SD","X",8,"fly_ball",3,1,2021,"-0.48","1.26","-0.44","2.53",,543333,543592,1,9,"Top",109.78,49.73,,,543228,,,7.401262677230967,-134.37386617733432,-4.938625788922111,-7.4743162702498305,29.866006938195447,-16.03165151182609,"3.32","1.51",371,"103.7",35,"92.1",2379,"6.2",633022,605525,543228,621566,543281,656305,462101,592192,516782,657656,"54.29",0.614,1.202,"0",1,0,0,6,75,5,"4-Seam Fastball",1,8,8,1,8,1,8,1,"Standard","Standard",213,"0","-0.815"
"CH","2021-08-01","87.8","-2.36","5.76","Grisham, Trent",663757,665733,"field_out","hit_into_play",,,,,13,"Trent Grisham grounds out, second baseman Brendan Rodgers to first baseman C.  J. Cron.","R","L","R","SD","COL","X",4,"ground_ball",2,2,2021,"-1.55","0.52","-1.02","1.68",,,,0,6,"Bot",135.17,150.62,,,624513,,,6.482447996786795,-127.70496208929569,-4.888406463213383,-18.286820580284346,25.36542404803612,-25.651433976072074,"3.32","1.51",14,"86.6",-6,"88.4",1630,"6.6",633084,665733,624513,543068,663898,547004,596115,656582,656541,453568,"53.89",0.174,0.157,"0",1,0,0,2,49,7,"Changeup",7,1,7,1,1,7,7,1,"Standard","Standard",243,"-0.001","-0.216"
"CU","2021-07-31","82","-0.97","6.03","Grisham, Trent",663757,468504,"field_out","hit_into_play",,,,,9,"Trent Grisham flies out to right fielder Charlie Blackmon.","R","L","R","SD","COL","X",9,"fly_ball",0,1,2021,"1.23","0.47","0.68","1.57",,,543333,2,8,"Bot",176.07,76.05,,,553869,,,1.3386797446835876,-119.37752155046813,-4.403637472966659,11.445749397773307,23.528820569155215,-27.04536169085165,"3.32","1.51",329,"89.2",33,"81.4",2355,"5.9",633142,468504,553869,543068,663898,641857,596115,656582,656541,453568,"54.61",0.031,0.043,"0",1,0,0,3,65,2,"Curveball",2,5,2,5,5,2,2,5,"Standard","Standard",64,"-0.021","-0.185"
"FF","2021-07-31","93.4","-2.02","6.12","Grisham, Trent",663757,608566,"field_out","hit_into_play",,,,,4,"Trent Grisham grounds out, second baseman Brendan Rodgers to first baseman C.  J. Cron.","R","L","R","SD","COL","X",4,"ground_ball",2,1,2021,"-0.9","1.24","-0.53","2.24",,,,1,2,"Bot",154.12,144.47,,,553869,,,5.7164825675190585,-135.7160702467244,-6.800691500508744,-12.455121369595101,31.49397823629446,-15.59662667712309,"3.32","1.51",6,"85.2",-20,"91.6",2029,"5.4",633142,608566,553869,543068,663898,641857,596115,656582,656541,453568,"55.08",0.094,0.094,"0",1,0,0,2,13,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",291,"-0.016","-0.195"
"CH","2021-07-30","88.5","-1.99","5.52","Grisham, Trent",663757,592351,"field_out","hit_into_play",,,,,13,"Trent Grisham grounds out, third baseman Ryan McMahon to first baseman C.  J. Cron.","R","L","R","SD","COL","X",5,"ground_ball",1,1,2021,"-1.47","0.8","-0.36","1.18",,,,0,3,"Bot",111.78,167.68,,,553869,,,7.070685918724638,-128.50278060315358,-6.169758632375262,-17.749439335332017,28.271113528683156,-22.151141478703885,"3.32","1.51",2,"62.1",-35,"88.8",1601,"6.7",633112,592351,553869,543068,641658,641857,663898,656582,606132,453568,"53.78",0.063,0.057,"0",1,0,0,2,23,3,"Changeup",0,4,0,4,4,0,0,4,"Standard","Standard",239,"-0.019","-0.231"
"FF","2021-07-30","92.3","0.86","6.04","Grisham, Trent",663757,641386,"field_out","hit_into_play",,,,,2,"Trent Grisham pops out to third baseman Rio Ruiz in foul territory.","R","L","L","SD","COL","X",5,"popup",3,2,2021,"1.05","1.44","-0.18","3.12",,,,2,9,"Bot",70.1,152.06,,,553869,,,-4.950526912896146,-134.28702750624018,-4.702110999411636,13.825934693198565,30.835790064673652,-13.983228933149782,"3.32","1.51",183,"79.2",55,"92",2380,"6.2",633112,641386,553869,543068,641857,547004,663898,606132,656541,453568,"54.26",0.037,0.033,"0",1,0,0,3,79,6,"4-Seam Fastball",4,9,4,9,9,4,4,9,"Standard","Standard",143,"0","-0.134"
"FF","2021-07-30","96.2","-0.56","6.6","Grisham, Trent",663757,641755,"force_out","hit_into_play",,,,,9,"Trent Grisham grounds into a force out, first baseman C.  J. Cron to shortstop Brendan Rodgers.   Eric Hosmer to 3rd.    Victor Caratini out at 2nd.    Trent Grisham to 1st.","R","L","R","SD","COL","X",3,"ground_ball",2,0,2021,"-0.33","1.52","0.28","1.56",,543333,605170,1,7,"Bot",163.71,162.16,,,553869,,,2.9433089573949354,-139.6740006223788,-11.024615214203822,-4.940496529020602,32.60836681551567,-9.913985061919428,"3.32","1.51",74,"108.5",3,"94.8",2384,"5.7",633112,641755,553869,543068,641857,547004,663898,656582,606132,453568,"54.83",0.569,0.514,"0",1,0,0,4,62,3,"4-Seam Fastball",2,9,2,9,9,2,2,9,"Standard","Standard",204,"-0.007","-0.845"
"SL","2021-07-29","85.7","1.86","5.6","Grisham, Trent",663757,607536,"field_out","hit_into_play",,,,,2,"Trent Grisham flies out to right fielder Charlie Blackmon.","R","L","L","SD","COL","X",9,"fly_ball",1,0,2021,"-0.34","0.34","-0.13","2.77",,571976,543592,2,4,"Bot",185.04,99.2,,,624513,,,-4.031190813487068,-124.7646489965854,-1.075639824844149,-2.729082260487384,25.77888577938481,-28.651431104928605,"3.32","1.51",245,"93.1",52,"85.8",2196,"6.4",633065,607536,624513,547004,663898,641857,596115,606132,656541,453568,"54.09",0.003,0.003,"0",1,0,0,3,32,2,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",202,"-0.041","-0.506"
"CU","2021-07-29","81.4","1.97","5.42","Grisham, Trent",663757,607536,"field_out","hit_into_play",,,,,7,"Trent Grisham lines out to right fielder Charlie Blackmon.","R","L","L","SD","COL","X",9,"line_drive",1,2,2021,"-0.87","-1","-0.51","1.43",,,543333,1,2,"Bot",160.85,105.86,,,624513,,,-3.905613556455522,-118.61478496801705,-0.45516710496068746,-7.493699999682701,22.09509700783098,-41.789796925181506,"3.32","1.51",273,"81.4",21,"81.9",2385,"6.5",633065,607536,624513,547004,663898,641857,596115,606132,656541,453568,"54",0.783,0.731,"0",1,0,0,4,16,5,"Curveball",1,0,1,0,0,1,1,0,"Standard","Standard",315,"-0.024","-0.217"
"SI","2021-07-29","93.2","-1.77","6.14","Grisham, Trent",663757,468504,"field_out","hit_into_play",,,,,5,"Trent Grisham flies out to left fielder Raimel Tapia.","R","L","R","SD","COL","X",7,"fly_ball",0,0,2021,"-1.33","0.81","0.06","2.25",,,,1,7,"Bot",65.68,113.04,,,624513,,,7.569890265237201,-135.50888730400058,-5.984734678435421,-18.086972069311148,28.71975233300628,-21.115101382819688,"3.32","1.51",261,"86.5",47,"92.7",2121,"6",633065,468504,624513,547004,663898,641857,596115,606132,656541,453568,"54.54",0.009,0.008,"0",1,0,0,3,51,1,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",220,"-0.014","-0.163"
"SI","2021-07-24","88.5","1.25","6.5","Grisham, Trent",663757,666129,"field_out","hit_into_play",,,,,5,"Trent Grisham lines out sharply to center fielder Starling Marte.","R","L","L","MIA","SD","X",8,"line_drive",2,1,2021,"1.04","0.79","-0.1","2.34",,,,1,1,"Top",123.47,76.43,,,595751,,,-5.432808533672831,-128.61531236031965,-5.637537987687768,12.659498020634484,28.597492821768462,-22.41267636788709,"3.32","1.51",306,"106",14,"87.9",1876,"6.2",633210,666129,595751,542583,656371,605119,500743,621446,516782,594807,"54.33",0.717,0.752,"0",1,0,0,5,3,4,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",162,"0.014","-0.195"
"CU","2021-07-23","77.2","-1.16","6.47","Grisham, Trent",663757,605507,"single","hit_into_play",,,,,7,"Trent Grisham singles on a ground ball to center fielder Starling Marte.   Joe Musgrove scores.    Trent Grisham to 2nd.","R","L","R","MIA","SD","X",8,"ground_ball",2,2,2021,"0.4","-1.08","-0.71","2.01",,605397,,2,2,"Top",128.84,87.44,,,506702,,,0.2371383432190009,-112.36212292935052,-0.5199272169674286,3.327438399387636,21.887251521353036,-41.42594167770524,"3.32","1.51",74,"105.1",3,"76.6",2305,"6",633164,605507,506702,542583,605412,656371,500743,642423,516782,594807,"54.46",0.523,0.479,"0.9",1,1,0,4,14,6,"Curveball",0,2,2,0,3,0,3,0,"Standard","Standard",28,"-0.085","0.793"
"CH","2021-07-22","89","-1.14","6.67","Grisham, Trent",663757,656548,"field_out","hit_into_play",,,,,3,"Trent Grisham pops out to second baseman Joe Panik in foul territory.","R","L","R","MIA","SD","X",4,"popup",2,2,2021,"-1.06","0.77","0.34","2.97",543592,595777,605483,2,4,"Top",182.26,159.3,,,595751,,,5.881601174365128,-129.53440092842413,-4.67879299116719,-13.15936217541235,26.78058804185719,-22.728284252549447,"3.32","1.51",176,"84.9",61,"89.4",1528,"6.5",633269,656548,595751,542583,605412,542932,500743,621446,516782,594807,"53.98",0.017,0.015,"0",1,0,0,3,30,6,"Changeup",0,2,2,0,2,0,2,0,"Standard","Standard",213,"0.055","-0.618"
"SL","2021-07-21","87","-0.65","6.27","Grisham, Trent",663757,650828,"field_out","hit_into_play",,,,,4,"Trent Grisham flies out to right fielder Joc Pederson.","R","L","R","ATL","SD","X",9,"fly_ball",1,2,2021,"-0.17","0.21","-0.4","2.38",,673490,605170,1,6,"Top",193.97,72.3,,,607345,,,0.9221757454143057,-126.5505823512056,-3.3905358415375573,-1.9831571534130992,32.35020538224756,-29.358775830674293,"3.32","1.51",355,"94.5",37,"84.8",2067,"5.4",633250,650828,607345,518692,645277,663586,621020,606115,628338,592626,"55.06",0.063,0.101,"0",1,0,0,3,46,4,"Slider",0,3,3,0,3,0,3,0,"Standard","Standard",291,"0.011","-0.339"
"SI","2021-07-21","93.9","-1.79","5.4","Grisham, Trent",663757,669060,"double","hit_into_play",,,,,8,"Trent Grisham doubles (15) on a line drive to center fielder Guillermo Heredia.","R","L","R","ATL","SD","X",8,"line_drive",3,2,2021,"-1.3","0.85","0.17","2.06",,,,0,1,"Top",95.82,56.23,,,519390,,,8.013876922251239,-136.59607081947271,-4.85607797074406,-18.03932377471456,28.546911660020342,-20.623634878887017,"3.32","1.51",361,"98.2",19,"94.7",2051,"6.6",633224,669060,519390,518692,645277,663586,621020,606115,628338,592626,"53.87",0.343,0.396,"1.25",1,1,1,4,1,6,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",223,"-0.069","0.563"
"FF","2021-07-18","93.5","-3.26","5.66","Grisham, Trent",663757,453286,"field_out","hit_into_play",,,,,8,"Trent Grisham flies out sharply to center fielder Andrew Stevenson.","R","L","R","WSH","SD","X",8,"fly_ball",0,0,2021,"-1.08","1.07","-0.01","2.04",,,,1,3,"Top",115.33,54.36,,,668663,,,10.71664066740413,-135.75067010212766,-5.978428205387766,-15.557459081324433,25.72969545092693,-17.748183208743054,"3.32","1.51",360,"101.5",29,"93.7",2345,"6.2",633300,453286,668663,605137,444876,543281,607208,467827,664057,665742,"54.29",0.737,1.423,"0",1,0,0,6,19,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",227,"0.018","-0.163"
"SI","2021-07-18","94.7","2.32","6.33","Grisham, Trent",663757,543272,"single","hit_into_play",,,,,6,"Trent Grisham singles on a line drive to left fielder Gerardo Parra.   Jorge Mateo scores.","R","L","L","WSH","SD","X",7,"line_drive",1,2,2021,"1.21","0.95","0.44","2.35",622761,,,2,9,"Top",89.5,111.54,,,668663,,,-7.508704812700065,-137.69585576333589,-6.799214866147144,17.020866340918616,28.33946159313345,-18.767006444254545,"3.32","1.51",218,"71.7",24,"94",2269,"5.8",633300,543272,668663,605137,444876,543281,607208,467827,645302,665742,"54.75",0.96,0.883,"0.9",1,1,0,4,79,4,"Sinker",7,6,6,7,7,7,7,7,"Standard","Strategic",136,"-0.305","0.966"
"SI","2021-07-17","93","2.29","6.4","Grisham, Trent",663757,571578,"grounded_into_double_play","hit_into_play",,,,,12,"Trent Grisham grounds into a double play, second baseman Alcides Escobar to shortstop Trea Turner to first baseman Ryan Zimmerman.   Wil Myers out at 2nd.    Trent Grisham out at 1st.","R","L","L","WSH","SD","X",4,"ground_ball",0,2,2021,"1.12","0.87","0.84","2.64",,,571976,0,5,"Top",140.56,147.28,,,425784,,,-6.188915383157745,-135.31965634443102,-5.824459104013378,15.065509662916991,27.361797078031927,-20.46734650071593,"3.32","1.51",84,"79.8",6,"93.9",2070,"6.6",633267,571578,425784,475582,444876,474568,607208,543281,645302,665742,"53.86",0.294,0.267,"0",1,0,0,2,45,3,"Sinker",4,5,5,4,5,4,5,4,"Standard","Standard",147,"0.077","-0.393"
"SI","2021-07-17","94.2","2.28","6.34","Grisham, Trent",663757,571578,"grounded_into_double_play","hit_into_play",,,,,9,"Trent Grisham grounds into a double play, second baseman Alcides Escobar to shortstop Trea Turner to first baseman Ryan Zimmerman.   Wil Myers out at 2nd.    Trent Grisham out at 1st.","R","L","L","WSH","SD","X",4,"ground_ball",0,0,2021,"1.21","0.94","0.63","1.91",,630105,571976,1,1,"Top",134.55,143.66,,,425784,,,-7.0289730844274825,-136.92059728098005,-7.947846873693402,16.805298419190784,28.194655460635033,-18.820947243237992,"3.32","1.51",5,"87.3",-19,"95",1932,"6.7",633267,571578,425784,475582,444876,474568,607208,543281,645302,665742,"53.84",0.114,0.116,"0",1,0,0,2,6,1,"Sinker",0,2,2,0,2,0,2,0,"Standard","Standard",150,"0.063","-0.609"
"SL","2021-07-17","84.1","-1.58","5.53","Grisham, Trent",663757,600921,"field_out","hit_into_play",,,,,6,"Trent Grisham grounds out to first baseman Ryan Zimmerman.","R","L","R","WSH","SD","X",3,"ground_ball",2,2,2021,"0.46","0.15","0.32","2.22",,592518,,2,8,"Top",163.76,160.05,,,425784,,,3.5294196942042197,-122.60486737279453,-1.7140173757269248,4.160500601101181,19.536187388689772,-30.562187233846288,"3.32","1.51",5,"93.5",-25,"85.4",2091,"6.6",633267,600921,425784,475582,444876,474568,607208,543281,645302,665742,"53.89",0.094,0.094,"0",1,0,0,2,74,5,"Slider",4,10,10,4,10,4,10,4,"Standard","Standard",103,"0.002","-0.258"
